dist_gain,RMS_greska_C,Max_greska_C,Max_temp_C
0.15,0.185101393390216,0.867490868873315,23.5483330574665
0.3,0.368184982969364,1.76668883156562,24.0144940049277
0.5,0.61908484186122,2.97499049747466,24.9749904974747
0.7,1.00515042898944,4.17701336629307,26.1770133662931
